,Level,Kills,Deaths,Assists,CS,CS in Team's Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,P value
Envyy,16.0,3.0,2.0,6.0,355.0,16.0,10.3,15370.0,446.0,25.5,31.0,11.0,15.0,5.0,4.0,0.9,0.32,0.15,0.44,11.2,18306.0,16229.0,1288.0,789.0,531.0,29.9,0.26,75.0,0.0,0.0,0.0,0.0,0.0,280.0,12.0,491.0,1.0,0.0,3490.0,3490.0,1847.0,0.0,7166.0,0.0,8.0,81.0,16538.0,54.0,9.0,29.0,0.0
Envyy,14.0,2.0,4.0,1.0,288.0,25.0,9.8,11747.0,398.0,24.9,22.0,10.0,7.0,2.0,2.0,0.74,0.34,0.07,0.24,9.7,8150.0,6284.0,1541.0,325.0,276.0,23.4,0.1,60.0,0.0,0.0,0.0,0.0,0.0,-1356.0,-23.0,-1105.0,-1.0,0.0,454.0,454.0,264.0,0.0,7256.0,0.0,1.0,68.0,12211.0,129.0,3.0,21.0,0.0
Envyy,14.0,4.0,2.0,2.0,282.0,24.0,9.1,12519.0,403.0,26.1,39.0,16.0,12.0,6.0,6.0,1.26,0.52,0.19,0.39,18.1,15204.0,13931.0,1096.0,177.0,489.0,31.4,0.19,85.7,0.0,1.0,0.0,0.0,0.0,322.0,6.0,160.0,0.0,0.0,555.0,555.0,2046.0,0.0,7216.0,0.0,8.0,161.0,10299.0,36.0,9.0,27.0,0.0
Envyy,14.0,2.0,3.0,1.0,285.0,18.0,10.0,11105.0,388.0,26.8,29.0,19.0,7.0,4.0,4.0,1.01,0.66,0.14,0.24,15.9,8299.0,4722.0,2062.0,1515.0,290.0,21.9,0.1,75.0,0.0,0.0,0.0,0.0,0.0,-1590.0,12.0,635.0,0.0,0.0,0.0,0.0,805.0,0.0,6815.0,0.0,2.0,47.0,11260.0,83.0,7.0,23.0,0.0
Envyy,13.0,0.0,5.0,1.0,259.0,4.0,8.4,10255.0,333.0,21.5,23.0,10.0,6.0,4.0,4.0,0.75,0.33,0.13,0.2,11.8,19112.0,17329.0,526.0,1257.0,621.0,26.8,0.03,20.0,0.0,0.0,0.0,0.0,0.0,-650.0,-20.0,-1229.0,-1.0,0.0,1923.0,1923.0,222.0,0.0,6803.0,0.0,11.0,34.0,13966.0,171.0,6.0,20.0,0.0
Envyy,13.0,0.0,2.0,1.0,255.0,12.0,9.8,9258.0,354.0,22.3,17.0,7.0,3.0,2.0,2.0,0.65,0.27,0.08,0.11,10.4,3119.0,2728.0,391.0,0.0,119.0,12.7,0.04,20.0,0.0,0.0,0.0,0.0,0.0,-188.0,3.0,-256.0,0.0,0.0,83.0,83.0,328.0,0.0,2777.0,0.0,0.0,40.0,8499.0,40.0,6.0,24.0,0.0
Envyy,13.0,0.0,2.0,2.0,254.0,4.0,8.3,10048.0,328.0,20.4,18.0,9.0,6.0,1.0,1.0,0.59,0.29,0.03,0.2,8.1,15262.0,9589.0,5531.0,142.0,498.0,29.0,0.07,33.3,0.0,0.0,0.0,0.0,0.0,-401.0,-4.0,-100.0,0.0,0.0,809.0,809.0,3015.0,591.0,7539.0,0.0,1.0,26.0,16026.0,16.0,6.0,24.0,0.0
Envyy,17.0,3.0,1.0,7.0,329.0,32.0,9.5,14756.0,428.0,22.0,33.0,16.0,10.0,7.0,6.0,0.96,0.46,0.2,0.29,13.0,18898.0,12701.0,5828.0,369.0,548.0,32.8,0.29,66.7,0.0,0.0,0.0,0.0,0.0,-360.0,-10.0,195.0,0.0,0.0,4172.0,4172.0,3037.0,82.0,6604.0,0.0,5.0,195.0,11127.0,10.0,10.0,34.0,3.77
Envyy,17.0,5.0,3.0,6.0,291.0,17.0,8.0,14625.0,400.0,21.6,32.0,14.0,8.0,5.0,5.0,0.87,0.38,0.14,0.22,11.0,9360.0,7985.0,1195.0,180.0,256.0,15.8,0.3,78.6,0.0,2.0,0.0,0.0,0.0,-2849.0,-24.0,-1260.0,-1.0,0.0,5716.0,5716.0,1646.0,0.0,4558.0,0.0,9.0,119.0,9600.0,94.0,9.0,25.0,3.77
