,Level,Kills,Deaths,Assists,CS,CS in Team's Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,P value
BeryL,13.0,1.0,4.0,4.0,37.0,4.0,1.1,8701.0,249.0,14.4,99.0,52.0,13.0,15.0,13.0,2.83,1.49,0.43,0.37,28.3,19648.0,577.0,18010.0,1061.0,561.0,27.8,0.14,55.6,0.0,0.0,0.0,0.0,0.0,633.0,3.0,306.0,1.0,0.0,1083.0,1083.0,1800.0,0.0,4387.0,0.0,27.0,141.0,15969.0,135.0,17.0,31.0,0.0
BeryL,11.0,1.0,0.0,7.0,29.0,0.0,1.2,7260.0,293.0,14.6,54.0,26.0,6.0,8.0,6.0,2.18,1.05,0.32,0.24,33.5,5462.0,392.0,4590.0,480.0,221.0,10.9,0.32,50.0,0.0,0.0,0.0,0.0,0.0,868.0,-5.0,242.0,1.0,0.0,2110.0,2110.0,362.0,0.0,3630.0,2570.0,25.0,227.0,4078.0,0.0,10.0,22.0,9.425
BeryL,12.0,1.0,3.0,1.0,15.0,0.0,0.4,7205.0,211.0,13.2,77.0,57.0,13.0,17.0,16.0,2.26,1.67,0.5,0.38,25.7,4016.0,479.0,3031.0,506.0,118.0,6.3,0.06,66.7,0.0,0.0,0.0,0.0,0.0,935.0,-3.0,161.0,0.0,0.0,902.0,902.0,873.0,0.0,5345.0,5184.0,20.0,211.0,11191.0,71.0,20.0,34.0,0.0
BeryL,14.0,0.0,2.0,12.0,45.0,0.0,1.4,9606.0,305.0,14.7,79.0,39.0,10.0,10.0,9.0,2.51,1.24,0.32,0.32,29.4,21139.0,944.0,19185.0,1010.0,671.0,22.7,0.38,63.2,0.0,0.0,0.0,0.0,0.0,556.0,-3.0,-30.0,0.0,0.0,3543.0,3543.0,1413.0,0.0,3963.0,0.0,27.0,130.0,10519.0,37.0,12.0,27.0,9.425
BeryL,13.0,3.0,0.0,7.0,27.0,0.0,0.9,9179.0,303.0,14.4,83.0,41.0,11.0,11.0,11.0,2.74,1.36,0.36,0.36,33.7,14524.0,709.0,13357.0,458.0,480.0,22.3,0.33,50.0,0.0,0.0,0.0,0.0,0.0,1443.0,2.0,1264.0,1.0,0.0,2797.0,2797.0,1076.0,0.0,2740.0,0.0,25.0,162.0,6143.0,0.0,13.0,25.0,9.425
BeryL,10.0,0.0,2.0,5.0,38.0,0.0,1.6,6039.0,258.0,12.9,55.0,32.0,15.0,14.0,12.0,2.35,1.37,0.6,0.64,29.6,3116.0,144.0,2534.0,438.0,133.0,7.9,0.21,33.3,0.0,0.0,0.0,0.0,0.0,359.0,3.0,173.0,0.0,0.0,625.0,625.0,511.0,147.0,7729.0,0.0,13.0,55.0,6842.0,62.0,16.0,29.0,9.425
BeryL,13.0,1.0,0.0,13.0,32.0,4.0,1.1,7787.0,259.0,12.5,79.0,56.0,5.0,18.0,17.0,2.63,1.86,0.6,0.17,26.2,5319.0,521.0,4798.0,0.0,177.0,10.6,0.47,93.3,0.0,0.0,0.0,0.0,0.0,647.0,-2.0,379.0,1.0,0.0,315.0,315.0,1065.0,512.0,8633.0,653.0,24.0,129.0,8016.0,0.0,20.0,34.0,9.425
BeryL,12.0,1.0,5.0,7.0,41.0,0.0,1.1,7881.0,218.0,13.5,122.0,81.0,14.0,16.0,14.0,3.37,2.24,0.44,0.39,45.5,8975.0,735.0,7126.0,1114.0,248.0,12.4,0.22,80.0,0.0,0.0,0.0,0.0,0.0,357.0,17.0,-63.0,0.0,0.0,0.0,0.0,1851.0,0.0,14041.0,0.0,37.0,140.0,17596.0,116.0,18.0,35.0,0.0
BeryL,14.0,1.0,1.0,11.0,9.0,0.0,0.3,8223.0,244.0,13.6,78.0,56.0,5.0,13.0,11.0,2.31,1.66,0.39,0.15,29.9,20221.0,347.0,18028.0,1846.0,600.0,24.3,0.36,85.7,1.0,0.0,0.0,0.0,0.0,459.0,-18.0,409.0,0.0,0.0,1434.0,1434.0,8184.0,8098.0,1306.0,2240.0,18.0,52.0,2567.0,34.0,15.0,28.0,9.425
BeryL,11.0,5.0,1.0,10.0,37.0,2.0,1.6,7507.0,332.0,15.7,59.0,38.0,7.0,7.0,7.0,2.61,1.68,0.31,0.31,41.0,4867.0,786.0,3253.0,828.0,216.0,6.6,0.66,65.2,0.0,0.0,0.0,0.0,0.0,1198.0,0.0,20.0,0.0,0.0,230.0,230.0,565.0,0.0,5748.0,0.0,26.0,105.0,8531.0,14.0,9.0,22.0,9.425
BeryL,12.0,2.0,3.0,10.0,36.0,0.0,1.4,7400.0,280.0,12.7,59.0,31.0,6.0,15.0,11.0,2.23,1.17,0.57,0.23,36.2,5045.0,303.0,3265.0,1477.0,191.0,6.0,0.45,46.2,1.0,0.0,0.0,0.0,0.0,397.0,7.0,794.0,1.0,0.0,347.0,347.0,431.0,0.0,4474.0,0.0,23.0,67.0,7142.0,40.0,17.0,31.0,9.425
BeryL,11.0,0.0,0.0,6.0,40.0,4.0,1.6,6109.0,245.0,12.4,66.0,36.0,9.0,8.0,8.0,2.65,1.44,0.32,0.36,37.7,1979.0,117.0,1862.0,0.0,79.0,3.2,0.24,54.5,0.0,0.0,0.0,0.0,0.0,93.0,3.0,-499.0,0.0,0.0,938.0,938.0,2738.0,332.0,4957.0,387.0,7.0,66.0,6658.0,0.0,10.0,22.0,9.425
BeryL,14.0,0.0,2.0,8.0,43.0,0.0,1.0,8948.0,212.0,11.6,133.0,79.0,16.0,21.0,19.0,3.15,1.87,0.5,0.38,37.9,2721.0,143.0,2098.0,480.0,64.0,2.9,0.19,44.4,0.0,0.0,0.0,0.0,0.0,132.0,4.0,-1324.0,-2.0,0.0,0.0,0.0,1087.0,183.0,13093.0,0.0,12.0,46.0,9988.0,97.0,24.0,39.0,9.425
BeryL,11.0,0.0,1.0,19.0,13.0,0.0,0.6,6626.0,282.0,13.0,46.0,27.0,4.0,8.0,6.0,1.95,1.15,0.34,0.17,27.2,4422.0,621.0,3801.0,0.0,188.0,8.0,0.81,82.6,0.0,0.0,0.0,0.0,0.0,588.0,-1.0,499.0,1.0,0.0,1005.0,1005.0,9673.0,5722.0,4395.0,561.0,30.0,168.0,8506.0,37.0,11.0,22.0,3.77
BeryL,14.0,0.0,1.0,7.0,25.0,4.0,0.7,7893.0,220.0,11.8,99.0,63.0,16.0,20.0,20.0,2.76,1.76,0.56,0.45,34.5,3351.0,748.0,2330.0,273.0,94.0,4.3,0.2,63.6,0.0,0.0,0.0,0.0,0.0,-46.0,4.0,-267.0,0.0,0.0,959.0,959.0,1325.0,598.0,5403.0,4099.0,15.0,188.0,6591.0,43.0,22.0,36.0,3.77
BeryL,12.0,0.0,3.0,3.0,12.0,0.0,0.4,5708.0,191.0,11.9,51.0,43.0,5.0,18.0,16.0,1.71,1.44,0.6,0.17,30.2,3558.0,695.0,2863.0,0.0,119.0,8.1,0.1,60.0,0.0,0.0,0.0,0.0,0.0,-891.0,-1.0,-290.0,0.0,0.0,220.0,220.0,2340.0,1091.0,7649.0,1577.0,19.0,234.0,10599.0,31.0,21.0,32.0,0.0
BeryL,13.0,0.0,4.0,5.0,55.0,0.0,1.5,8987.0,240.0,13.6,102.0,63.0,13.0,19.0,17.0,2.72,1.68,0.51,0.35,33.6,4041.0,736.0,3305.0,0.0,108.0,3.9,0.13,55.6,0.0,0.0,0.0,0.0,0.0,404.0,24.0,482.0,0.0,0.0,318.0,318.0,576.0,541.0,8415.0,2835.0,19.0,226.0,10219.0,142.0,22.0,37.0,0.0
BeryL,15.0,0.0,4.0,17.0,38.0,0.0,1.0,9071.0,243.0,12.6,85.0,56.0,16.0,14.0,13.0,2.28,1.5,0.38,0.43,28.6,5340.0,722.0,4618.0,0.0,143.0,5.8,0.46,89.5,0.0,0.0,0.0,0.0,0.0,141.0,9.0,-1939.0,-2.0,0.0,983.0,983.0,2644.0,755.0,7536.0,7544.0,41.0,384.0,13572.0,142.0,17.0,33.0,3.77
BeryL,14.0,1.0,0.0,10.0,14.0,5.0,0.4,8470.0,248.0,13.3,81.0,55.0,7.0,16.0,16.0,2.37,1.61,0.47,0.2,28.4,11616.0,886.0,9937.0,793.0,340.0,17.9,0.32,78.6,0.0,0.0,0.0,0.0,0.0,-141.0,-2.0,-571.0,-1.0,0.0,879.0,879.0,5839.0,5421.0,2194.0,3350.0,14.0,45.0,1942.0,0.0,18.0,31.0,3.77
