,Level,Kills,Deaths,Assists,CS,CS in Team's Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,P value
ShowMaker,15.0,3.0,1.0,8.0,217.0,18.0,7.6,10775.0,376.0,20.0,38.0,10.0,16.0,8.0,8.0,1.33,0.35,0.28,0.56,15.4,20920.0,164.0,20756.0,0.0,730.0,28.2,0.38,78.6,1.0,0.0,0.0,0.0,0.0,141.0,-14.0,195.0,0.0,0.0,1018.0,1018.0,7962.0,0.0,15328.0,0.0,23.0,376.0,19286.0,14.0,9.0,26.0,3.77
ShowMaker,14.0,6.0,3.0,1.0,216.0,14.0,6.5,11395.0,344.0,20.3,33.0,16.0,6.0,10.0,8.0,1.0,0.48,0.3,0.18,13.6,21013.0,908.0,19452.0,653.0,634.0,29.7,0.21,63.6,0.0,1.0,0.0,0.0,0.0,-415.0,-4.0,38.0,0.0,0.0,0.0,0.0,1283.0,0.0,8504.0,0.0,25.0,634.0,13448.0,87.0,12.0,27.0,0.0
ShowMaker,15.0,2.0,0.0,4.0,247.0,10.0,7.6,11117.0,343.0,19.0,43.0,19.0,8.0,11.0,11.0,1.33,0.59,0.34,0.25,14.6,11137.0,534.0,10603.0,0.0,344.0,19.9,0.19,46.2,0.0,0.0,0.0,0.0,0.0,500.0,-1.0,-79.0,0.0,0.0,1472.0,1472.0,3881.0,234.0,7621.0,0.0,21.0,150.0,9312.0,0.0,11.0,27.0,3.77
ShowMaker,18.0,0.0,2.0,0.0,430.0,54.0,10.0,16233.0,379.0,23.8,52.0,23.0,11.0,17.0,15.0,1.21,0.54,0.4,0.26,13.0,5551.0,4898.0,347.0,306.0,129.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,37.0,463.0,1.0,0.0,1306.0,1306.0,1193.0,0.0,26203.0,0.0,10.0,246.0,16789.0,49.0,19.0,34.0,0.0
ShowMaker,16.0,5.0,1.0,5.0,258.0,28.0,7.9,12698.0,387.0,21.0,76.0,22.0,10.0,13.0,12.0,2.32,0.67,0.4,0.3,28.9,10992.0,58.0,10934.0,0.0,335.0,18.5,0.3,55.6,0.0,0.0,0.0,0.0,0.0,-366.0,-14.0,-64.0,0.0,0.0,3293.0,3293.0,3353.0,0.0,11349.0,0.0,17.0,460.0,17874.0,42.0,14.0,29.0,3.77
ShowMaker,18.0,3.0,1.0,11.0,280.0,35.0,7.3,14277.0,373.0,19.0,50.0,27.0,7.0,14.0,14.0,1.31,0.71,0.37,0.18,14.4,16306.0,598.0,15272.0,436.0,426.0,21.5,0.37,93.3,0.0,0.0,0.0,0.0,0.0,316.0,2.0,150.0,0.0,0.0,2202.0,2202.0,6945.0,0.0,11905.0,0.0,28.0,318.0,16029.0,38.0,16.0,31.0,3.77
ShowMaker,14.0,4.0,1.0,4.0,200.0,16.0,7.8,9721.0,380.0,22.6,39.0,19.0,12.0,7.0,7.0,1.53,0.74,0.27,0.47,21.0,15914.0,2024.0,13890.0,0.0,622.0,32.0,0.31,80.0,1.0,0.0,0.0,0.0,0.0,-173.0,1.0,-132.0,0.0,0.0,791.0,791.0,1140.0,0.0,6015.0,0.0,6.0,29.0,11237.0,0.0,9.0,24.0,0.0
ShowMaker,12.0,1.0,5.0,2.0,175.0,14.0,7.0,7769.0,310.0,19.5,12.0,10.0,0.0,2.0,2.0,0.48,0.4,0.08,0.0,6.7,14335.0,573.0,13762.0,0.0,572.0,29.3,0.12,42.9,0.0,0.0,0.0,0.0,0.0,-1122.0,-25.0,-1184.0,-1.0,0.0,1973.0,1973.0,206.0,0.0,6569.0,0.0,21.0,352.0,12482.0,126.0,4.0,20.0,0.0
ShowMaker,18.0,10.0,2.0,5.0,339.0,33.0,8.1,19522.0,466.0,26.6,56.0,21.0,15.0,7.0,7.0,1.34,0.5,0.17,0.36,16.0,38877.0,4547.0,32909.0,1421.0,927.0,42.8,0.36,93.8,0.0,2.0,0.0,1.0,0.0,877.0,-2.0,26.0,0.0,0.0,5733.0,5733.0,5059.0,0.0,11233.0,0.0,4.0,188.0,13285.0,103.0,9.0,35.0,3.77
ShowMaker,17.0,2.0,3.0,9.0,298.0,29.0,7.4,15418.0,382.0,21.6,52.0,17.0,14.0,17.0,16.0,1.29,0.42,0.42,0.35,19.6,20913.0,1572.0,13467.0,5874.0,518.0,22.1,0.27,78.6,0.0,0.0,0.0,0.0,0.0,-561.0,-19.0,-396.0,0.0,0.0,3410.0,3410.0,2944.0,0.0,9208.0,0.0,28.0,144.0,16856.0,66.0,20.0,39.0,0.0
