,Level,Kills,Deaths,Assists,CS,CS in Team's Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,P value
Sylvie,11.0,2.0,6.0,2.0,97.0,88.0,4.2,6882.0,299.0,20.6,20.0,5.0,5.0,9.0,4.0,0.87,0.22,0.39,0.22,21.3,5842.0,4879.0,331.0,632.0,254.0,16.9,0.17,100.0,0.0,0.0,0.0,0.0,0.0,-1155.0,-5.0,-71.0,0.0,0.0,0.0,0.0,5876.0,0.0,11370.0,0.0,7.0,177.0,19845.0,136.0,7.0,25.0,0.0
Sylvie,13.0,2.0,3.0,4.0,128.0,115.0,4.9,8660.0,330.0,21.0,32.0,6.0,10.0,14.0,5.0,1.22,0.23,0.53,0.38,21.2,6817.0,5603.0,862.0,352.0,260.0,15.5,0.23,100.0,0.0,0.0,0.0,0.0,0.0,-22.0,-6.0,-158.0,-1.0,0.0,0.0,0.0,10170.0,0.0,12831.0,0.0,10.0,190.0,22613.0,103.0,7.0,23.0,0.0
Sylvie,14.0,2.0,2.0,2.0,198.0,183.0,6.2,10428.0,329.0,19.9,26.0,9.0,7.0,9.0,7.0,0.82,0.28,0.28,0.22,12.2,4505.0,3597.0,585.0,323.0,142.0,9.8,0.13,100.0,0.0,0.0,0.0,0.0,0.0,933.0,21.0,796.0,0.0,0.0,868.0,868.0,13360.0,0.0,19755.0,0.0,7.0,265.0,25932.0,47.0,9.0,28.0,0.0
Sylvie,15.0,1.0,0.0,6.0,170.0,132.0,5.0,9607.0,280.0,16.2,50.0,16.0,18.0,15.0,14.0,1.46,0.47,0.44,0.53,19.8,5980.0,4121.0,1203.0,656.0,175.0,8.7,0.2,70.0,0.0,0.0,0.0,0.0,0.0,-1049.0,-9.0,-192.0,0.0,0.0,238.0,238.0,8257.0,0.0,20747.0,0.0,23.0,804.0,17401.0,0.0,15.0,31.0,0.0
Sylvie,13.0,2.0,3.0,2.0,158.0,135.0,5.6,9735.0,345.0,19.7,38.0,14.0,11.0,16.0,10.0,1.35,0.5,0.57,0.39,23.9,6800.0,5568.0,478.0,754.0,241.0,26.0,0.14,80.0,0.0,0.0,0.0,0.0,0.0,1096.0,-8.0,219.0,0.0,0.0,961.0,961.0,10716.0,0.0,14005.0,0.0,8.0,167.0,22480.0,80.0,12.0,30.0,0.0
Sylvie,13.0,2.0,4.0,1.0,138.0,125.0,4.7,8522.0,292.0,17.5,32.0,9.0,8.0,9.0,7.0,1.1,0.31,0.31,0.27,16.2,4238.0,2708.0,953.0,577.0,145.0,11.4,0.1,50.0,0.0,0.0,0.0,0.0,0.0,-14.0,-3.0,43.0,0.0,0.0,114.0,114.0,5974.0,0.0,20553.0,0.0,9.0,378.0,20227.0,90.0,9.0,28.0,0.0
