,Level,Kills,Deaths,Assists,CS,CS in Team's Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,P value
Hoit,10.0,0.0,3.0,2.0,51.0,0.0,1.6,6378.0,199.0,12.9,103.0,55.0,27.0,16.0,14.0,3.21,1.72,0.5,0.84,41.9,4119.0,313.0,2522.0,1284.0,129.0,8.8,0.06,100.0,0.0,0.0,0.0,0.0,0.0,-338.0,22.0,367.0,0.0,0.0,0.0,0.0,1950.0,802.0,12423.0,1978.0,14.0,29.0,9538.0,98.0,18.0,27.0,0.0
Hoit,10.0,1.0,2.0,2.0,20.0,0.0,0.7,6167.0,207.0,14.2,92.0,57.0,19.0,12.0,10.0,3.08,1.91,0.4,0.64,43.6,8257.0,5842.0,2076.0,339.0,277.0,20.6,0.1,100.0,1.0,0.0,0.0,0.0,0.0,492.0,-1.0,76.0,0.0,0.0,487.0,487.0,1744.0,618.0,5373.0,0.0,38.0,414.0,11806.0,57.0,14.0,26.0,0.0
Hoit,17.0,3.0,3.0,12.0,339.0,12.0,8.7,16025.0,412.0,21.7,58.0,28.0,12.0,12.0,12.0,1.49,0.72,0.31,0.31,15.3,13848.0,1094.0,12654.0,100.0,356.0,17.9,0.39,78.9,0.0,0.0,0.0,0.0,0.0,-684.0,-46.0,-517.0,-1.0,0.0,2712.0,2712.0,5888.0,4464.0,7419.0,5463.0,21.0,385.0,12322.0,113.0,16.0,33.0,3.77
Hoit,15.0,2.0,1.0,8.0,236.0,3.0,7.5,11608.0,371.0,20.3,33.0,20.0,3.0,8.0,8.0,1.06,0.64,0.26,0.1,10.9,9346.0,936.0,8325.0,85.0,299.0,15.8,0.32,83.3,0.0,0.0,0.0,0.0,0.0,-326.0,-30.0,-25.0,0.0,0.0,2159.0,2159.0,5806.0,3177.0,5937.0,2779.0,12.0,143.0,8759.0,14.0,13.0,28.0,3.77
Hoit,13.0,1.0,1.0,6.0,151.0,0.0,5.4,8046.0,288.0,18.5,27.0,12.0,4.0,7.0,5.0,0.97,0.43,0.25,0.14,13.2,7553.0,634.0,6919.0,0.0,271.0,17.7,0.25,87.5,0.0,0.0,0.0,0.0,0.0,-978.0,-49.0,-242.0,-1.0,0.0,0.0,0.0,5407.0,0.0,21615.0,1344.0,18.0,786.0,21566.0,0.0,8.0,22.0,0.0
Hoit,12.0,0.0,1.0,2.0,36.0,0.0,1.1,6187.0,192.0,12.5,95.0,70.0,12.0,24.0,22.0,2.95,2.18,0.75,0.37,38.2,2378.0,605.0,1773.0,0.0,74.0,6.2,0.06,100.0,0.0,0.0,0.0,0.0,0.0,-508.0,-9.0,-592.0,-1.0,0.0,0.0,0.0,170.0,0.0,7261.0,239.0,32.0,177.0,6896.0,0.0,26.0,37.0,0.0
Hoit,11.0,0.0,5.0,1.0,53.0,0.0,1.6,6735.0,203.0,12.6,104.0,59.0,26.0,20.0,18.0,3.14,1.78,0.6,0.78,35.4,1396.0,226.0,890.0,280.0,42.0,2.3,0.03,16.7,0.0,0.0,0.0,0.0,0.0,392.0,12.0,388.0,0.0,0.0,0.0,0.0,1008.0,284.0,12464.0,1246.0,4.0,14.0,12426.0,106.0,22.0,33.0,0.0
Hoit,12.0,1.0,3.0,4.0,28.0,0.0,0.8,7875.0,215.0,13.4,111.0,64.0,19.0,19.0,18.0,3.03,1.75,0.52,0.52,35.8,10613.0,425.0,9086.0,1102.0,289.0,17.4,0.14,71.4,0.0,0.0,0.0,0.0,0.0,178.0,-14.0,901.0,1.0,0.0,402.0,402.0,2024.0,193.0,8650.0,3364.0,20.0,142.0,10847.0,104.0,21.0,33.0,0.0
Hoit,13.0,0.0,2.0,12.0,34.0,0.0,1.1,7766.0,244.0,11.9,82.0,59.0,11.0,18.0,18.0,2.58,1.86,0.57,0.35,28.0,3831.0,609.0,2634.0,588.0,121.0,7.0,0.38,70.6,0.0,0.0,0.0,0.0,0.0,-102.0,-3.0,192.0,1.0,0.0,0.0,0.0,677.0,0.0,12493.0,0.0,33.0,200.0,9204.0,48.0,20.0,34.0,3.77
Hoit,13.0,0.0,4.0,7.0,37.0,4.0,1.0,7898.0,204.0,12.1,87.0,75.0,6.0,22.0,18.0,2.24,1.93,0.57,0.15,28.5,7871.0,448.0,6873.0,550.0,203.0,12.1,0.18,63.6,0.0,0.0,0.0,0.0,0.0,-127.0,1.0,732.0,0.0,1.0,0.0,0.0,5186.0,0.0,15292.0,0.0,37.0,243.0,17021.0,82.0,26.0,44.0,0.0
Hoit,14.0,1.0,1.0,7.0,36.0,0.0,0.9,8757.0,230.0,12.4,120.0,78.0,19.0,19.0,19.0,3.16,2.05,0.5,0.5,31.9,3238.0,591.0,1902.0,745.0,85.0,5.0,0.21,66.7,0.0,0.0,0.0,0.0,0.0,131.0,0.0,15.0,0.0,0.0,186.0,186.0,1950.0,0.0,14952.0,0.0,33.0,192.0,10639.0,0.0,25.0,37.0,3.77
Hoit,11.0,0.0,3.0,6.0,50.0,4.0,1.6,6964.0,218.0,13.5,118.0,60.0,25.0,18.0,16.0,3.69,1.88,0.56,0.78,39.3,3713.0,865.0,2184.0,664.0,116.0,7.9,0.19,54.5,0.0,0.0,0.0,0.0,0.0,-511.0,-5.0,-201.0,0.0,0.0,0.0,0.0,2882.0,1090.0,11858.0,2298.0,10.0,23.0,10074.0,32.0,20.0,34.0,0.0
Hoit,8.0,0.0,5.0,3.0,31.0,0.0,1.5,4398.0,217.0,14.1,46.0,23.0,6.0,9.0,6.0,2.27,1.13,0.44,0.3,36.2,2397.0,648.0,1131.0,618.0,118.0,9.3,0.15,75.0,0.0,0.0,0.0,0.0,0.0,-1030.0,0.0,-667.0,-1.0,0.0,0.0,0.0,0.0,0.0,7279.0,0.0,18.0,72.0,8922.0,68.0,11.0,21.0,0.0
Hoit,10.0,0.0,2.0,1.0,35.0,0.0,1.3,5231.0,199.0,13.4,82.0,43.0,14.0,15.0,12.0,3.12,1.64,0.57,0.53,36.3,1656.0,247.0,1083.0,326.0,63.0,4.3,0.04,33.3,0.0,0.0,0.0,0.0,0.0,-582.0,-2.0,-221.0,0.0,0.0,0.0,0.0,147.0,0.0,8306.0,0.0,16.0,85.0,10478.0,70.0,17.0,29.0,0.0
Hoit,13.0,0.0,1.0,14.0,55.0,0.0,1.4,8761.0,219.0,13.0,145.0,68.0,29.0,21.0,19.0,3.62,1.7,0.52,0.72,38.0,2609.0,500.0,1553.0,556.0,65.0,3.7,0.35,87.5,0.0,0.0,0.0,0.0,0.0,-70.0,1.0,-202.0,0.0,0.0,323.0,323.0,3887.0,1096.0,14198.0,2889.0,7.0,19.0,10781.0,44.0,23.0,41.0,3.77
Hoit,11.0,1.0,5.0,6.0,29.0,0.0,0.9,6345.0,208.0,13.5,78.0,50.0,6.0,16.0,14.0,2.55,1.64,0.52,0.2,33.8,3201.0,760.0,1662.0,779.0,105.0,4.7,0.23,70.0,0.0,0.0,0.0,0.0,0.0,94.0,9.0,-148.0,0.0,0.0,0.0,0.0,119.0,0.0,14796.0,0.0,23.0,149.0,14691.0,127.0,18.0,32.0,0.0
Hoit,13.0,0.0,1.0,6.0,44.0,0.0,1.3,7686.0,219.0,12.3,114.0,62.0,17.0,17.0,17.0,3.24,1.76,0.48,0.48,38.6,2586.0,405.0,1554.0,627.0,74.0,4.9,0.17,46.2,0.0,0.0,0.0,0.0,0.0,-9.0,-7.0,-800.0,-1.0,0.0,213.0,213.0,381.0,0.0,14664.0,0.0,27.0,201.0,8846.0,36.0,19.0,33.0,3.77
Hoit,13.0,0.0,6.0,10.0,39.0,0.0,1.0,8214.0,204.0,12.8,119.0,70.0,16.0,19.0,19.0,2.95,1.74,0.47,0.4,34.2,5173.0,789.0,3478.0,906.0,128.0,7.7,0.25,62.5,0.0,0.0,0.0,0.0,0.0,-545.0,-3.0,25.0,0.0,0.0,0.0,0.0,767.0,0.0,34175.0,523.0,38.0,158.0,20300.0,168.0,21.0,38.0,0.0
Hoit,15.0,3.0,1.0,13.0,43.0,0.0,1.1,10197.0,272.0,14.3,115.0,71.0,15.0,17.0,17.0,3.07,1.9,0.45,0.4,34.0,6625.0,1188.0,4178.0,1259.0,177.0,9.2,0.43,76.2,0.0,0.0,0.0,0.0,0.0,90.0,-4.0,931.0,1.0,0.0,620.0,620.0,3212.0,1320.0,25145.0,1380.0,40.0,159.0,12011.0,14.0,19.0,37.0,3.77
Hoit,15.0,5.0,1.0,6.0,50.0,0.0,1.2,10661.0,256.0,14.9,117.0,81.0,22.0,24.0,24.0,2.81,1.94,0.58,0.53,31.1,5045.0,1161.0,2824.0,1060.0,121.0,4.5,0.26,68.8,0.0,1.0,0.0,0.0,0.0,1017.0,1.0,710.0,1.0,0.0,624.0,624.0,2715.0,0.0,14731.0,614.0,38.0,199.0,9833.0,35.0,26.0,40.0,3.77
Hoit,14.0,1.0,2.0,17.0,34.0,0.0,1.0,8647.0,248.0,13.1,106.0,68.0,13.0,26.0,24.0,3.04,1.95,0.74,0.37,31.7,3344.0,676.0,1844.0,824.0,96.0,4.4,0.52,85.7,0.0,0.0,0.0,0.0,0.0,39.0,2.0,184.0,0.0,0.0,1463.0,1463.0,1546.0,226.0,14243.0,624.0,13.0,37.0,10684.0,52.0,28.0,44.0,3.77
Hoit,13.0,0.0,0.0,14.0,30.0,0.0,0.9,8498.0,266.0,14.3,99.0,47.0,23.0,13.0,13.0,3.1,1.47,0.41,0.72,32.5,4333.0,620.0,3713.0,0.0,136.0,5.7,0.44,87.5,0.0,0.0,0.0,0.0,0.0,-71.0,-17.0,-8.0,0.0,0.0,3016.0,3016.0,10647.0,8595.0,4597.0,4814.0,10.0,47.0,5208.0,0.0,15.0,30.0,3.77
Hoit,14.0,0.0,2.0,20.0,41.0,0.0,1.1,8856.0,243.0,12.8,117.0,75.0,17.0,22.0,22.0,3.21,2.05,0.6,0.47,31.9,4107.0,355.0,2412.0,1340.0,113.0,5.3,0.55,80.0,0.0,0.0,0.0,0.0,0.0,390.0,1.0,551.0,0.0,0.0,131.0,131.0,9305.0,2851.0,26814.0,1403.0,25.0,82.0,18983.0,52.0,24.0,41.0,3.77
Hoit,11.0,0.0,2.0,0.0,31.0,0.0,1.0,6019.0,199.0,12.8,65.0,53.0,7.0,19.0,17.0,2.15,1.76,0.63,0.23,26.1,3948.0,37.0,2973.0,938.0,131.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.0,-1.0,27.0,0.0,0.0,0.0,0.0,3140.0,69.0,11392.0,1731.0,7.0,80.0,11280.0,32.0,21.0,34.0,0.0
Hoit,12.0,1.0,0.0,7.0,42.0,0.0,1.4,7523.0,249.0,12.9,114.0,56.0,23.0,16.0,15.0,3.77,1.85,0.53,0.76,38.0,2916.0,708.0,1512.0,696.0,96.0,5.6,0.26,53.3,0.0,0.0,0.0,0.0,0.0,266.0,5.0,422.0,0.0,0.0,0.0,0.0,1019.0,0.0,5327.0,418.0,15.0,60.0,5821.0,0.0,18.0,30.0,3.77
Hoit,12.0,2.0,3.0,0.0,33.0,0.0,1.1,6623.0,213.0,13.6,88.0,56.0,8.0,16.0,14.0,2.83,1.8,0.51,0.26,39.8,2639.0,371.0,2030.0,238.0,85.0,5.0,0.06,33.3,0.0,0.0,0.0,0.0,0.0,-122.0,0.0,-124.0,0.0,0.0,0.0,0.0,651.0,0.0,15480.0,929.0,28.0,177.0,13248.0,64.0,18.0,32.0,0.0
Hoit,13.0,0.0,3.0,5.0,41.0,0.0,1.0,8256.0,202.0,12.4,113.0,80.0,14.0,24.0,22.0,2.76,1.95,0.59,0.34,33.6,4278.0,717.0,2441.0,1120.0,104.0,5.0,0.12,45.5,0.0,0.0,0.0,0.0,0.0,-316.0,-6.0,102.0,0.0,0.0,335.0,335.0,521.0,0.0,14097.0,749.0,40.0,180.0,11518.0,39.0,26.0,42.0,0.0
Hoit,13.0,0.0,0.0,5.0,44.0,0.0,1.3,7928.0,233.0,12.6,103.0,53.0,12.0,17.0,15.0,3.02,1.56,0.5,0.35,33.3,2171.0,226.0,1753.0,192.0,64.0,2.9,0.15,35.7,0.0,0.0,0.0,0.0,0.0,-89.0,18.0,-304.0,0.0,0.0,788.0,788.0,1236.0,0.0,11003.0,1310.0,13.0,66.0,8510.0,0.0,20.0,32.0,3.77
Hoit,11.0,3.0,5.0,3.0,35.0,0.0,1.2,6719.0,223.0,14.2,72.0,51.0,10.0,16.0,16.0,2.39,1.69,0.53,0.33,29.6,2845.0,1123.0,1135.0,587.0,94.0,6.5,0.2,50.0,0.0,0.0,0.0,0.0,0.0,-697.0,1.0,-396.0,0.0,0.0,0.0,0.0,2308.0,0.0,14144.0,1257.0,29.0,121.0,14781.0,89.0,18.0,31.0,0.0
Hoit,12.0,2.0,2.0,11.0,40.0,0.0,1.3,7899.0,255.0,13.6,111.0,60.0,18.0,17.0,15.0,3.58,1.94,0.55,0.58,42.0,3865.0,1139.0,1855.0,871.0,125.0,6.1,0.42,65.0,0.0,0.0,0.0,0.0,0.0,-347.0,16.0,739.0,1.0,0.0,516.0,516.0,1373.0,0.0,11903.0,0.0,33.0,165.0,12625.0,47.0,19.0,32.0,3.77
Hoit,12.0,1.0,4.0,5.0,47.0,0.0,1.3,7624.0,210.0,13.3,108.0,59.0,20.0,21.0,17.0,2.97,1.62,0.58,0.55,32.0,3141.0,620.0,1721.0,800.0,86.0,5.8,0.17,54.5,0.0,0.0,0.0,0.0,0.0,-134.0,2.0,-275.0,-1.0,0.0,0.0,0.0,937.0,0.0,12681.0,1481.0,24.0,116.0,15160.0,81.0,24.0,39.0,0.0
Hoit,11.0,0.0,4.0,4.0,38.0,0.0,1.1,6769.0,205.0,12.3,93.0,63.0,16.0,21.0,20.0,2.81,1.91,0.64,0.48,37.8,1174.0,251.0,755.0,168.0,36.0,3.2,0.12,80.0,0.0,0.0,0.0,0.0,0.0,-402.0,6.0,533.0,1.0,0.0,0.0,0.0,14.0,0.0,13765.0,1577.0,19.0,142.0,8942.0,93.0,23.0,35.0,0.0
Hoit,13.0,0.0,4.0,6.0,48.0,0.0,1.3,8209.0,224.0,13.4,116.0,62.0,17.0,22.0,20.0,3.16,1.69,0.6,0.46,35.7,4641.0,0.0,4641.0,0.0,126.0,7.8,0.16,60.0,0.0,0.0,0.0,0.0,0.0,-53.0,-3.0,205.0,0.0,0.0,97.0,97.0,788.0,0.0,20880.0,748.0,21.0,55.0,14461.0,86.0,24.0,37.0,0.0
