,Level,Kills,Deaths,Assists,CS,CS in Team's Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,P value
Canna,16.0,3.0,2.0,2.0,243.0,12.0,8.0,11768.0,389.0,22.9,27.0,15.0,6.0,7.0,6.0,0.89,0.5,0.23,0.2,10.9,18546.0,16051.0,2495.0,0.0,613.0,32.9,0.17,50.0,0.0,1.0,0.0,0.0,0.0,2009.0,17.0,708.0,1.0,0.0,3917.0,3917.0,2218.0,0.0,18066.0,0.0,31.0,362.0,18762.0,27.0,8.0,27.0,0.0
Canna,17.0,3.0,1.0,8.0,279.0,36.0,8.8,13566.0,427.0,23.2,42.0,14.0,9.0,6.0,6.0,1.32,0.44,0.19,0.28,16.9,18039.0,14853.0,2934.0,252.0,567.0,27.5,0.35,78.6,0.0,1.0,0.0,0.0,0.0,203.0,3.0,-157.0,0.0,0.0,5666.0,5666.0,7229.0,0.0,30167.0,0.0,29.0,531.0,24845.0,38.0,7.0,22.0,3.77
Canna,16.0,3.0,6.0,1.0,266.0,15.0,7.9,13953.0,415.0,26.7,25.0,12.0,1.0,3.0,2.0,0.74,0.36,0.09,0.03,10.6,23913.0,13539.0,6170.0,4204.0,711.0,37.0,0.12,100.0,1.0,0.0,0.0,0.0,0.0,-15.0,-23.0,-1514.0,-1.0,0.0,2313.0,2313.0,4084.0,0.0,14931.0,0.0,13.0,250.0,24069.0,195.0,4.0,22.0,0.0
Canna,18.0,1.0,2.0,11.0,283.0,8.0,8.1,14190.0,405.0,20.9,36.0,16.0,7.0,5.0,5.0,1.03,0.46,0.14,0.2,13.5,15319.0,8473.0,1135.0,5711.0,437.0,17.6,0.34,57.1,0.0,0.0,0.0,0.0,0.0,49.0,-5.0,-344.0,-1.0,0.0,9546.0,9546.0,5737.0,0.0,35981.0,0.0,19.0,223.0,22847.0,45.0,6.0,24.0,3.77
Canna,16.0,3.0,3.0,0.0,266.0,27.0,8.4,11100.0,349.0,23.0,34.0,13.0,8.0,6.0,5.0,1.07,0.41,0.19,0.25,16.2,18544.0,1863.0,11442.0,5239.0,583.0,27.7,0.09,75.0,1.0,0.0,0.0,0.0,0.0,223.0,-12.0,153.0,0.0,0.0,0.0,0.0,5121.0,0.0,26643.0,0.0,8.0,69.0,26974.0,79.0,8.0,24.0,0.0
Canna,17.0,0.0,2.0,0.0,312.0,21.0,8.4,12385.0,333.0,21.8,35.0,10.0,7.0,6.0,6.0,0.94,0.27,0.16,0.19,12.2,10254.0,906.0,6114.0,3234.0,276.0,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1905.0,-33.0,-1298.0,-1.0,0.0,0.0,0.0,3209.0,0.0,25645.0,0.0,3.0,39.0,24431.0,32.0,7.0,26.0,0.0
Canna,15.0,0.0,0.0,1.0,227.0,19.0,7.7,9114.0,307.0,20.4,30.0,15.0,2.0,6.0,6.0,1.01,0.51,0.2,0.07,14.2,9304.0,4939.0,3509.0,856.0,314.0,24.4,0.03,33.3,0.0,0.0,0.0,0.0,0.0,-467.0,-15.0,-290.0,0.0,0.0,1734.0,1734.0,545.0,0.0,24003.0,0.0,18.0,603.0,21414.0,0.0,7.0,20.0,0.0
Canna,13.0,1.0,3.0,2.0,178.0,4.0,7.7,8103.0,352.0,24.2,14.0,9.0,2.0,2.0,2.0,0.61,0.39,0.09,0.09,14.9,9915.0,655.0,8876.0,384.0,430.0,28.6,0.13,75.0,0.0,0.0,0.0,0.0,0.0,-1613.0,-43.0,-1505.0,-2.0,0.0,0.0,0.0,6919.0,0.0,14558.0,0.0,22.0,297.0,18441.0,66.0,4.0,16.0,0.0
Canna,15.0,0.0,2.0,2.0,221.0,0.0,8.4,8639.0,329.0,21.0,30.0,11.0,3.0,4.0,3.0,1.14,0.42,0.15,0.11,19.9,8095.0,1052.0,4407.0,2636.0,308.0,18.4,0.08,33.3,0.0,0.0,0.0,0.0,0.0,-648.0,-11.0,-240.0,0.0,0.0,0.0,0.0,2368.0,0.0,14357.0,0.0,2.0,49.0,21593.0,41.0,6.0,20.0,0.0
Canna,15.0,0.0,6.0,4.0,251.0,16.0,7.9,10783.0,340.0,20.6,27.0,17.0,3.0,8.0,7.0,0.85,0.54,0.25,0.09,12.7,14500.0,2537.0,11963.0,0.0,457.0,31.4,0.13,100.0,0.0,0.0,0.0,0.0,0.0,55.0,4.0,-896.0,-1.0,0.0,3026.0,3026.0,1197.0,0.0,11554.0,0.0,14.0,45.0,19445.0,183.0,12.0,32.0,0.0
